Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
27247-MAI,Male,49,Yes,Maine,11,28,,Yes,No,No,,,,,,,,,,Two Year,Yes,Credit Card,19.15,515.75,0,0,1139.84,1655.59,Stayed,,
26538-ILL,Female,29,No,Illinois,11,25,Deal 2,No,,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.75,2893.4,0,0,0,2893.4,Stayed,,
79581-WAS,Female,57,No,Washington,3,12,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,18.85,163.2,0,0,410.4,573.6,Stayed,,
13318-KEN,Male,45,No,Kentucky,11,25,Deal 5,No,,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,31.35,31.35,0,80,0,111.35,Churned,Attitude,Attitude of service provider
27561-CON,Female,19,No,Connecticut,6,10,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.25,20.25,0,0,47.25,67.5,Joined,,
81488-SOU,Female,77,Yes,South Carolina,10,7,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,519.15,0,0,242.64,761.79,Churned,Dissatisfaction,Limited range of services
96716-VER,Male,59,Yes,Vermont,7,10,Deal 3,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.8,607.7,0,0,1328.64,1936.34,Stayed,,
95476-WAS,Male,33,Yes,Washington,8,32,Deal 2,No,,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,44.45,2773.9,0,0,0,2773.9,Stayed,,
35700-NEB,Female,55,No,Nebraska,9,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9,0,0,45.66,115.56,Churned,Competitor,Competitor offered higher download speeds
76384-MIS,Female,59,Yes,Mississippi,6,6,Deal 5,Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,55.9,365.35,0,30,87.06,482.41,Churned,Attitude,Attitude of service provider
32779-WAS,Male,48,No,Washington,2,10,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,20.05,415.1,0,0,409.86,824.96,Stayed,,
57024-NEW,Female,46,No,New Jersey,12,28,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,88.05,6520.8,29.11,0,2756.16,9247.85,Stayed,,
67448-SOU,Female,39,Yes,South Dakota,1,28,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,888.65,0,0,371.69,1260.34,Stayed,,
14622-LOU,Female,49,Yes,Louisiana,9,15,,No,,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,34.25,163.55,0,0,0,163.55,Stayed,,
76984-TEN,Female,49,Yes,Tennessee,15,22,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,1931.75,0,0,41.61,1973.36,Churned,Competitor,Competitor had better devices
37729-UTA,Male,46,No,Utah,12,32,,Yes,Yes,No,,,,,,,,,,Two Year,No,Bank Withdrawal,25.1,1857.85,0,0,2564.64,4422.49,Stayed,,
22124-MAI,Female,66,No,Maine,14,7,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,69.4,69.4,0,0,38.53,107.93,Churned,Competitor,Competitor made better offer
76324-NEW,Male,27,Yes,New Hampshire,8,11,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,89.85,3161.2,0,20,869.05,4050.25,Stayed,,
69232-FLO,Male,49,No,Florida,6,5,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,94.35,5563.65,0,0,290.58,5854.23,Stayed,,
75095-VIR,Female,68,No,Virginia,7,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.05,4888.7,0,50,1578,6516.7,Churned,Price,Price too high
71949-NEW,Female,23,No,New Mexico,11,5,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,1115.2,0,0,467.48,1582.68,Churned,Competitor,Competitor offered more data
53438-MIS,Female,58,No,Missouri,0,5,,Yes,No,No,,,,,,,,,,Two Year,Yes,Credit Card,19.75,1567,25.98,0,1095.12,2636.14,Stayed,,
52814-CON,Female,57,Yes,Connecticut,0,14,Deal 2,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.8,4534.45,0,0,2764.16,7298.61,Stayed,,
85558-VIR,Female,38,Yes,Virginia,13,13,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.05,657.5,0,0,434.25,1091.75,Stayed,,
16194-NOR,Male,25,No,North Carolina,12,19,,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,168.15,0,0,40.62,208.77,Churned,Competitor,Competitor made better offer
23745-NEW,Female,72,Yes,New Jersey,8,22,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.6,7112.15,0,0,797.97,7910.12,Stayed,,
53251-IDA,Male,36,No,Idaho,2,27,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.3,2823,0,0,643.56,3466.56,Stayed,,
74081-GEO,Female,28,No,Georgia,11,25,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,75,999.45,0,0,78.39,1077.84,Churned,Competitor,Competitor offered higher download speeds
83319-FLO,Male,52,Yes,Florida,12,26,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.5,2979.2,0,0,1423.52,4402.72,Stayed,,
94336-MIS,Female,34,Yes,Missouri,11,15,,Yes,No,No,,,,,,,,,,Two Year,Yes,Credit Card,20.15,1411.2,0,0,1879.5,3290.7,Stayed,,
21247-MAR,Male,58,Yes,Maryland,2,2,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.5,19.5,0,0,8.02,27.52,Joined,,
12814-HAW,Female,62,Yes,Hawaii,13,10,,Yes,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.15,2319.8,0,0,1891.8,4211.6,Churned,Attitude,Attitude of service provider
72495-OKL,Female,31,Yes,Oklahoma,5,31,,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,75,4213.9,0,0,1842.5,6056.4,Stayed,,
68979-ORE,Female,72,Yes,Oregon,12,35,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.2,1133.9,43.31,0,352.95,1443.54,Churned,Competitor,Competitor had better devices
62656-MAI,Male,53,Yes,Maine,5,21,,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,56.25,56.25,0,0,26.14,82.39,Churned,Price,Lack of affordable download/upload speed
37374-MAS,Female,74,No,Massachusetts,12,7,,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,90.15,3128.8,0,0,900.66,4029.46,Stayed,,
94975-WES,Female,77,Yes,West Virginia,11,3,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1505.85,0,0,42.48,1548.33,Churned,Competitor,Competitor offered more data
99191-MAR,Female,38,No,Maryland,10,4,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.3,593.2,0,0,1448.32,2041.52,Stayed,,
71287-TEX,Male,63,Yes,Texas,15,18,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.8,8424.9,0,0,3104.64,11529.54,Stayed,,
46435-VIR,Male,39,No,Virginia,4,31,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,79.15,5536.5,0,0,2754.5,8291,Stayed,,
82711-ALA,Female,48,Yes,Alabama,12,1,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,71.8,3472.05,0,0,1229.9,4701.95,Stayed,,
87077-MIS,Male,62,Yes,Missouri,3,21,Deal 5,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69,147.8,0,0,54.82,202.62,Joined,,
45281-WIS,Female,81,Yes,Wisconsin,15,28,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.8,587.7,0,0,828.48,1416.18,Stayed,,
71162-NOR,Female,64,Yes,North Dakota,3,28,Deal 3,Yes,No,No,,,,,,,,,,One Year,No,Bank Withdrawal,20.55,654.55,0,0,1151.04,1805.59,Stayed,,
76732-NEB,Female,30,Yes,Nebraska,0,18,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,79.35,0,0,13.13,92.48,Churned,Competitor,Competitor had better devices
97360-NEV,Male,43,Yes,Nevada,10,23,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.55,4764,21.9,0,3098.24,7840.34,Stayed,,
99017-WIS,Female,21,No,Wisconsin,5,3,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.65,1761.05,0,80,412.49,2253.54,Churned,Attitude,Attitude of support person
62467-MIN,Female,33,Yes,Minnesota,6,10,,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,1081.45,0,0,83.8,1165.25,Churned,Competitor,Competitor made better offer
84107-ALA,Male,32,No,Alabama,0,6,,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.8,930.05,0,0,179.01,1109.06,Stayed,,
33065-NEW,Male,37,Yes,New York,14,28,,Yes,No,No,,,,,,,,,,One Year,Yes,Credit Card,20.25,865,46.78,0,271.01,1089.23,Stayed,,
55869-ARK,Male,49,No,Arkansas,9,36,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,684.85,0,0,312.75,997.6,Stayed,,
19443-NOR,Female,43,Yes,North Carolina,5,14,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.5,5553.25,0,0,223.56,5776.81,Stayed,,
28284-MON,Male,74,No,Montana,3,1,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,467.55,20.23,0,112.35,559.67,Churned,Attitude,Attitude of service provider
43627-IND,Female,33,No,Indiana,14,34,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1816.75,0,0,742.06,2558.81,Stayed,,
95880-NEW,Male,52,No,New Hampshire,13,4,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,1702.9,0,0,1120.79,2823.69,Stayed,,
66816-NEW,Female,74,Yes,New York,0,27,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-6,1608.15,36.4,0,547.23,2118.98,Stayed,,
62096-VIR,Female,83,No,Virginia,12,36,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,1392.25,0,0,342.45,1734.7,Stayed,,
38662-MAR,Female,64,Yes,Maryland,5,33,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,No,Bank Withdrawal,26.3,1245.05,0,0,995.04,2240.09,Stayed,,
36216-MAS,Female,56,No,Massachusetts,0,18,Deal 4,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.1,1033.9,0,0,700.72,1734.62,Stayed,,
85542-PEN,Female,27,No,Pennsylvania,7,2,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.6,70.6,0,0,44.59,115.19,Churned,Attitude,Attitude of support person
83985-MAR,Female,62,No,Maryland,14,22,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.65,1465.75,0,130,267.71,1863.46,Churned,Competitor,Competitor made better offer
13637-ARI,Male,63,Yes,Arizona,10,18,Deal 2,No,,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,54.9,3045.75,0,0,0,3045.75,Stayed,,
91485-CAL,Male,57,Yes,California,13,5,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.6,7854.15,0,0,3501.72,11355.87,Stayed,,
81498-KEN,Male,24,Yes,Kentucky,3,1,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,1559.25,0,0,62.85,1622.1,Stayed,,
17250-MIN,Female,23,Yes,Minnesota,12,2,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.25,97,0,0,81.5,178.5,Joined,,
33602-RHO,Male,39,Yes,Rhode Island,10,36,,Yes,No,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,61.45,229.55,0,0,108.96,338.51,Churned,Price,Price too high
19577-OHI,Female,39,Yes,Ohio,7,36,,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,73.05,1959.5,47.59,50,606.06,2567.97,Stayed,,
36808-CAL,Female,29,No,California,11,14,,Yes,No,Yes,Cable,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,680.05,0,0,258.56,938.61,Churned,Dissatisfaction,Product dissatisfaction
49908-WES,Female,18,No,West Virginia,1,2,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.3,1537.9,0,0,40.68,1578.58,Stayed,,
53717-ALA,Female,35,Yes,Alaska,0,10,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,107.5,7853.7,0,60,681.84,8595.54,Stayed,,
34584-OHI,Female,35,Yes,Ohio,14,9,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.95,109.5,0,0,259.14,368.64,Stayed,,
78396-ARK,Female,50,Yes,Arkansas,11,16,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,1687.95,0,0,566.82,2254.77,Churned,Price,Long distance charges
14446-TEX,Female,73,Yes,Texas,13,32,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,334.8,0,0,228.8,563.6,Churned,Dissatisfaction,Product dissatisfaction
31232-IDA,Female,79,Yes,Idaho,12,19,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104.35,2271.85,0,130,523.11,2924.96,Stayed,,
91994-FLO,Male,69,No,Florida,8,8,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,96.15,3019.25,0,0,814.4,3833.65,Churned,Price,Price too high
89382-MIS,Male,56,No,Mississippi,5,29,Deal 5,No,,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.75,96.85,0,0,0,96.85,Joined,,
63237-VIR,Female,19,No,Virginia,15,10,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.05,79.05,0,0,31.34,110.39,Churned,Competitor,Competitor made better offer
92092-OHI,Female,48,No,Ohio,0,8,Deal 4,Yes,No,No,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.35,219.35,0,0,200.64,419.99,Stayed,,
22841-NOR,Female,44,Yes,North Carolina,14,9,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.25,7609.75,0,0,2595.6,10205.35,Stayed,,
46809-ARK,Female,23,Yes,Arkansas,15,5,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.5,6880.85,0,0,256.64,7137.49,Stayed,,
48033-SOU,Female,25,Yes,South Carolina,12,8,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,24.55,1160.45,0,0,736.96,1897.41,Stayed,,
16032-COL,Female,47,No,Colorado,8,18,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,46.6,87.9,0,0,3.74,91.64,Joined,,
31137-MIS,Male,33,Yes,Mississippi,1,13,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.7,6588.95,0,0,833.04,7421.99,Stayed,,
93749-NOR,Female,37,Yes,North Carolina,6,35,Deal 2,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.95,862.4,0,0,1201.52,2063.92,Stayed,,
43365-ALA,Female,19,No,Alabama,4,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,87.35,4473,0,0,77.01,4550.01,Stayed,,
63502-KEN,Male,32,No,Kentucky,2,11,,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,63.7,2188.5,0,0,1708.2,3896.7,Stayed,,
32176-MAS,Male,34,No,Massachusetts,14,6,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,738.2,0,0,317.2,1055.4,Churned,Dissatisfaction,Limited range of services
98151-NEV,Female,60,Yes,Nevada,10,16,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,4039,0,0,1182.07,5221.07,Stayed,,
22520-ALA,Female,47,Yes,Alaska,12,18,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-4,6230.1,0,0,865.44,7095.54,Stayed,,
84666-ALA,Female,21,No,Alabama,6,5,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.1,4364.1,0,0,494.56,4858.66,Churned,Competitor,Competitor offered higher download speeds
41561-VER,Male,55,No,Vermont,3,5,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.1,3706.95,41.85,0,653.2,4318.3,Churned,Competitor,Competitor offered more data
25059-CAL,Male,73,Yes,California,15,35,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.35,3726.15,0,0,375.55,4101.7,Stayed,,
81612-IOW,Male,45,Yes,Iowa,5,11,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,3532.85,0,0,1518.11,5050.96,Stayed,,
78303-UTA,Female,47,Yes,Utah,14,35,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,No,Bank Withdrawal,26.5,1698.55,0,0,2191.15,3889.7,Stayed,,
51822-IDA,Male,81,Yes,Idaho,5,8,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,105,7578.05,0,0,2000.88,9578.93,Stayed,,
88777-MAI,Female,41,Yes,Maine,2,30,Deal 3,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.75,2282.95,0,0,1070.4,3353.35,Stayed,,
43786-NOR,Female,46,No,North Carolina,15,13,,Yes,No,No,,,,,,,,,,One Year,No,Bank Withdrawal,19.35,779.2,0,0,1895.79,2674.99,Stayed,,
73973-WES,Female,23,Yes,West Virginia,12,7,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,118.6,7990.05,38.57,0,87.72,8039.2,Stayed,,
92732-MON,Female,37,No,Montana,7,23,,No,,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,57.6,1367.75,0,0,0,1367.75,Stayed,,
73108-NEW,Female,43,No,New Mexico,3,13,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,1340.1,0,0,356.8,1696.9,Stayed,,
97359-NEW,Male,37,Yes,New Hampshire,1,4,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,-5,267,0,0,199.08,466.08,Stayed,,
49894-MAI,Female,27,No,Maine,12,17,,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,61.15,4017.45,0,0,1410.42,5427.87,Stayed,,
69197-ORE,Female,42,Yes,Oregon,7,20,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Credit Card,25.3,1474.35,0,0,2829.24,4303.59,Stayed,,
63605-NEW,Male,46,Yes,New Mexico,14,30,,Yes,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.65,654.85,0,0,95.64,750.49,Churned,Price,Extra data charges
48033-WYO,Male,79,No,Wyoming,1,20,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.45,2184.85,0,60,1039.83,3284.68,Stayed,,
44730-HAW,Female,63,No,Hawaii,9,1,Deal 3,Yes,No,No,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.8,695.05,0,0,1116.29,1811.34,Stayed,,
47957-MAI,Female,26,No,Maine,4,2,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.45,20.45,0,0,42.17,62.62,Joined,,
45651-ALA,Female,42,Yes,Alaska,1,5,Deal 1,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,69.9,4615.9,0,0,993.61,5609.51,Stayed,,
75820-ALA,Female,66,No,Alabama,9,24,,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,98.15,4116.8,27.89,0,606,4694.91,Stayed,,
78225-VER,Male,35,Yes,Vermont,15,32,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.05,6254.45,0,0,435.6,6690.05,Stayed,,
42329-UTA,Female,57,No,Utah,10,30,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.35,5703,29.88,0,1533.54,7206.66,Stayed,,
84837-MAI,Male,31,No,Maine,3,10,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,2088.8,0,0,628.16,2716.96,Churned,Other,Moved
49201-NEW,Female,37,No,New York,11,30,,No,,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.9,29.9,0,0,0,29.9,Joined,,
97198-COL,Male,35,Yes,Colorado,10,24,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.8,713.1,0,0,183.06,896.16,Churned,Competitor,Competitor offered more data
32539-IDA,Male,47,Yes,Idaho,6,16,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.15,802.35,29.95,0,1507.16,2279.56,Stayed,,
13621-MAI,Male,67,No,Maine,4,8,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,2277.65,0,0,236.34,2513.99,Churned,Other,Don't know
43005-KAN,Female,52,Yes,Kansas,15,5,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.8,8476.5,0,0,884.88,9361.38,Stayed,,
71055-WYO,Female,70,No,Wyoming,5,17,,No,,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,55.45,2966.95,0,0,0,2966.95,Stayed,,
62410-TEX,Female,64,No,Texas,1,26,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,No,Bank Withdrawal,25.15,1940.85,0,0,632.1,2572.95,Stayed,,
18730-LOU,Male,29,No,Louisiana,7,1,,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,81,4976.15,0,0,2010.56,6986.71,Stayed,,
39394-ILL,Female,69,Yes,Illinois,0,1,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,83.15,446.05,0,0,209.15,655.2,Churned,Dissatisfaction,Service dissatisfaction
